name,place_id,opening_hours,photos,rating,user_ratings_total,geometry,price_level,types,price_range
City Tandoori,ChIJsQL4j6MZ6zkRNnsEAfekS84,{'open_now': True},"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113355189948642046782"">Sushant Sharma</a>'], 'photo_reference': 'AeeoHcKRRggey4vyHz9OylP8yk8Xkw6VM-uAMcWheF2q7VgS8RpkK5YS0pB05L0vLubZKdM_ZZP0KfHT4Qjb0Oi-XR_sJdS3uS4dbPfEq29iNBca6Lat8gspESomBTYs0j_MzH9lpCbsVbS5nFgr_LAkW4aHttjUhAc4_8OSxyO4Fjeev7gVabcYahkC_umwlE3sdU5k06w7NtIjqstc6k-1vOoY55wtk2hp-zfIg22PuoOiSrOQqkeQlR7GzCm_PXLa0TJgDWORJBdp4G6_LbNoNHSYZ-nC2Qx63a267AXaT0muPvd7Gturpr1J2ztIadRne3_-sYmpjttLRZfiQJT2T7zGHOxfaSu6FwLSEYG2qTIBC7_JnHkp-4dSTv13XsW51QZ1ke89HP3OkUemdKB-gLQ3WNzw0sk2cjg6NyqoUdzNMQcg1k9PHZdY6qywIeZI6ZozkG7Oxz3atrjXkENBne7OASxfWG2U3qvQUQjiUJ52oMvoTyJ3v3Y8QJK-ke_oOJuoARcIX7kH056-fiqPyBt6q99ViCEY-ff7jFJ1MNKpFwu3JcqtZnEGda3neNOGGLZ0FKl_1trxbVR5GKDxQGKjQFzhAA9zjCrgEdoLUgUsIwLMACLWXJjIONSnlgE2SLq-eJPv', 'width': 5312}]",4.0,46.0,"{'location': {'lat': 27.6995874, 'lng': 85.3287101}, 'viewport': {'northeast': {'lat': 27.70091818029151, 'lng': 85.33007543029152}, 'southwest': {'lat': 27.6982202197085, 'lng': 85.32737746970851}}}",,"['momo', 'burger']",Mid (Rs. 301–700)
Bajeko Sekuwa - Anamnagar,ChIJURs3C6QZ6zkR1g6IVqDxCYM,{'open_now': True},"[{'height': 2184, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102845924406713758322"">Rajendra Sanjelchhetri</a>'], 'photo_reference': 'AeeoHcKXLf7ZSHgD4YZe3wl8DFrnzciwDMkmIOJP_PNPGr4Q9Rv_uUlH7yJlrf8KPJ4kp0rrBZWX1gih9RigZCY4BmPZgWNTY4o1_fb_BVBERrVQulAWEtpbvX9ZinR_lDUrWixPzHDp_quRodsfNr7Dw1dkkvT5zig9FWjeZNYwFzZVzv7s9ytbjxhWHQ7xKn3dpcVgH9C8nw5loLIJBdNdPhsizRNZa-wYsmuOp_WxmpsPpAkDy0qbOLGcsH7Bi36MdSY4eMBHzQQCzeXb_hvM8QJ-HqReLqu9mjHr38X2sAqZ6tRUm3s7qh9vrglNK-F9zdr-wbHskRofFtjkrSo21KayFEcqHBnkWFA8Cu3hYDd5oVkhSWhZXpvsZ_i_622FSmVM4Qn-sqkcYXvQVuQHgv1GxRmS1i-pkg-hYOhPGr-KEFfwqGEqoQekSbKeOHqCLu1ZQeXLzUkpa7HX84gXjwl7VA60sHW7oT2dMs2XwZLJB-nc7d7jYqeVb5cGJjC0mInVkj9lkn4jEXRRTD7zZ3GG_9N13Q0DW-gWrol3HWZ5Uwu8OHZyfo0vVXgbO3WprPREsBbattjQWiKOFb_WpLiWKnUCNYh22Dd90jxPV7y4B8rEZYeT_qnEw1C30-o5U5FGJ9ic', 'width': 4608}]",3.8,906.0,"{'location': {'lat': 27.6975488, 'lng': 85.3285567}, 'viewport': {'northeast': {'lat': 27.6989136302915, 'lng': 85.32983298029151}, 'southwest': {'lat': 27.6962156697085, 'lng': 85.3271350197085}}}",2.0,['sekuwa'],High (Rs. 701–1200)
Newari Kitchen,ChIJNzMqjOGUlTkRfX8StqBNVbs,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112690160998197652321"">Jansen Tang</a>'], 'photo_reference': 'AeeoHcKXne4abAI9tdqtsKBcOQ6K4RweWRLsF9j7uSG0pdZEa0lSeZBYmmJtWFuci-0kzVkzpk-ni99YhDkMnG82vGOwcmtJ_G22cHccXkTQk-K73NGeONWI3Yd8W9e18uwJwgJQmKgHPqxglxhgb9Qw18PUI_-s_KHI4yQb3Q4PV7VxqKyH1vYBAbZQrHcchSsrPgf4SBy26AQ4mhARU_cBS3uz9kgOWvhfV_93IuaM-rkLQFHfBsPXOd8D6jN688yEThoZ0WAAsFT7Z8KzTe6NbzaylWBWXFx0tB5ZD9e9DfdFmarcw5cw-aMHvHIZiFJX-vl2qnOFXriUkVGlt1mZM0dBNDOLpJilO5gJDjdQ_hPvRQRpf8NIgoCe1Cw0hZbakptgwAqQTxrUKVoPnYbiWGLipPlxDwpR30ikpRjRMwW6xuEHo-WXREM-Ssc31_QMSXbyNYIqHS8v-_EPsZsku8likoxFVPLJQuKrE5Yfj5ctgw3scFQL5dFqbmYEhz_Bg1pz_-L7LvPUIfrjK9xbSlS5s6YSL4qRA6QLHUx7qUdU302Ku-LQUE_Bj5V5B8eEE8A67_HG-yOHlmNppWw_T5X9OtN62D_hm8ApnGC87vnlqsH9GGLRCnYpnzJCUmwyE2qCrU_s', 'width': 4032}]",4.0,256.0,"{'location': {'lat': 27.6923419, 'lng': 85.31721859999999}, 'viewport': {'northeast': {'lat': 27.6936836302915, 'lng': 85.31858988029151}, 'southwest': {'lat': 27.6909856697085, 'lng': 85.3158919197085}}}",,"['indian', 'coffee', 'thakali', 'momo', 'sekuwa', 'pizza', 'newari', 'burger', 'noodles']",Mid (Rs. 301–700)
Darshan Charcoal दर्शन चारकोल (कोइला ),ChIJu4dcgKMZ6zkRchs9mVnvs6A,{'open_now': False},"[{'height': 408, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113516267489647643131"">Darshan Charcoal दर्शन चारकोल (कोइला )</a>'], 'photo_reference': 'AeeoHcICQn1mbQ7WjesxSSR0H-x5D6H5_J2XH5IHvjrZPmQGBEpTvGK2UD-9RVwxbjjYPRw9gD9qMWPFWBFPHdflwPrR7hOD7Pl2xWA-Fw9ghWzcDyOYUOiJTeL0iC2baN4Tbdamyalca9umC8uAfmABCaVcBPcns0rkl6wb0I4X4UioVGvKlx0WyT35BhmlP-zUF4LmXS2qgFM5w5IP7YLEhRMN9s12fb7jB0HS1YvXLwUzI86hDP_5c_0xWcOqDBmTAq-W_n91KE-J_snc9ciHUsA7DGjKbyC2trSCZHVbzfe_awvRkWogjQL4AJqY2mJMwhXNmZxUQa8', 'width': 612}]",3.8,4.0,"{'location': {'lat': 27.6970895, 'lng': 85.329228}, 'viewport': {'northeast': {'lat': 27.6984747802915, 'lng': 85.33062283029152}, 'southwest': {'lat': 27.6957768197085, 'lng': 85.3279248697085}}}",,"['indian', 'coffee', 'thakali', 'momo', 'burger', 'pizza', 'sekuwa', 'noodles']",Mid (Rs. 301–700)
Moods Studio Lounge,ChIJm-8kRbIZ6zkRl3hDxfL3lpA,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109020994444381949299"">Abhash Bikram Thapa</a>'], 'photo_reference': 'AeeoHcI3V9cpXO1NzcT9c73TgficNRzJyXghjCuf3MIQuEAK5aEXHkYoIOkTyAcTp2cd1G_t2PqqRoZ8dK7-wLrLk_fsgGZKmz-v4lg2Yls8bPQ15TKokQRVL_Xq1rmLYAaZM1H7oCtcqbM_NfP0BRsh96kJu_-ABYyErkEBJwpV7MyznWf3NXU19ARY_xJtB39dJyDy2kMXMhbVsRHky8U28AePRU3KIBj-petb6vA0Nlwmyqb5tlTXxuwJR5qS6zKDV28LsJnkKgiUfINDzxz4zu44TXM3mHLbFcB4S4z-6AoOGmQ_hvVukA-JquG6a4PExQI8xUAy1QxhMeyqGFQUTceLu_L5dI-Iu0KjRIFYF3_XrE2klEPHAGxV4aja-wO4oLWYxe5j6-D0M-R4EjrPnRab9lyddXHAXU4VmFmVG2xDnDgp1jfGOjAIzsSjdhQhM43eSL48a3AhJhwE3qQtzJvRYWGmlUMgMRH6r2bZjeoj_rk8E8vGVBxdVwK8t5kmm3-k5ubWQUOwFG6sMaFiLNlsFQeGpIzFXG0crB4ZHOR9DzfV0th20_E5Gv5Dts4t2ZdnxQGrANcVktHyQor1mvfcJXgJ667QxSOsj_HptVpyO_QOTPN-NNbxI5K2EYZR', 'width': 5312}]",4.2,17.0,"{'location': {'lat': 27.6912903, 'lng': 85.3168213}, 'viewport': {'northeast': {'lat': 27.6926864802915, 'lng': 85.31812313029151}, 'southwest': {'lat': 27.6899885197085, 'lng': 85.3154251697085}}}",,"['indian', 'thakali', 'burger', 'sekuwa', 'newari', 'noodles']",Mid (Rs. 301–700)
SAP Falcha (Kathmandu the Meeting Point),ChIJp_C_eboZ6zkRIt1rgaWTLUI,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103374262993538086124"">Anjila Sainju</a>'], 'photo_reference': 'AeeoHcKWZxuj2qRuViHVTBx7H9tmB-cRciCNP_luiZj6XBa2viVFgfa2Y-pNHeWa5txkaZRjay8Ftad9NdKpIFgmDLKSjxK4bNbfy2tsLJSCcyC6bq-XxKeE7AJmm7midSCe1rR2kzQobaUMkTW5dLwYQjxtb9VP-HVGmjL5Ax0-c0iJJg5iASIRwExGtF0WvHIAfSsv81YRMKXWYYPsErMH_VN5OfGtrvvS1mUe5C2EvULElwOApDmgqGOkOsN1UKS_xDD0817JlojGJVbK80w4ZRpyQaaBpnZam9yeQwjp-G_ZcsX37xk_POLK8r6Qa1og8mh8VIj8r3-UoAwkYQ7XBfWblnlgKP0tQjLCkRFClTKxThmny18Sa7KaM_dcGA89nADo10uVQrob1FiQhCGjG2VRw30yE1RZQ4TOlQe5X3tI8gVFHYRsaP0IsXNl95PlKMtaUB2moCjUejrTV6HGO94zh5OD52CxhifgotQm7pfnPG4ovKrRBxovKdKs12uFd9MqdishtGDmIUP8NvRIzQZ5UQtK4Soto_bTzUmQTWm2AxXBUU5EPh2NnK4U6vi3vmCLgzVVbwG6HvFVUXBDJrOmc42mTEvww_hT2E7RpnoNsN97VmF21TXad5hmJ6H4kygbIw', 'width': 4608}]",3.9,80.0,"{'location': {'lat': 27.6902001, 'lng': 85.32412219999999}, 'viewport': {'northeast': {'lat': 27.6915221302915, 'lng': 85.3254555802915}, 'southwest': {'lat': 27.6888241697085, 'lng': 85.3227576197085}}}",,"['pizza', 'sekuwa', 'burger']",Mid (Rs. 301–700)
SuryaMoon Bistro,ChIJpan8WFYY6zkRhAo_QaxqPRk,{'open_now': True},"[{'height': 431, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116420089688927207458"">SuryaMoon Bistro</a>'], 'photo_reference': 'AeeoHcJSNBxuZ2BEquT6wNslAtkjWoOcRN2R7wC9lg4SgWl3OlJmkxAt26aCIxc2kVy3k4rzhhFllX70moIyoRHmLMPLKe34LApwq3xarUgbZTQ9zDolgPSwLOUxW4q0x7-00tOxkJiJR3lxmlofjQ3IR6zjtoenzkLUVsMAERjefn9Osm_Ufjt-FVzJVam__meo3JEQadHFqjp46VdR9AwismGKAyfopc_gWPrSqb3bwXiZRKCwRyawEZUA9zIk7GJANquFdg06SR5INh13Qtc_q0_VFa8duAd9OhdmAnoc5uWsz8rfs9xpLJhFqUq4qBT2AVIhCEuQn4Y', 'width': 720}]",3.9,368.0,"{'location': {'lat': 27.7022526, 'lng': 85.307605}, 'viewport': {'northeast': {'lat': 27.70361238029151, 'lng': 85.3090141802915}, 'southwest': {'lat': 27.7009144197085, 'lng': 85.30631621970849}}}",2.0,"['indian', 'coffee', 'thakali', 'momo', 'burger', 'pizza', 'newari', 'sekuwa', 'noodles']",High (Rs. 701–1200)
Coldfire Restro,ChIJN5D-ZlYY6zkRFMqm3RMKNUk,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116312209730858587118"">BUFF 911</a>'], 'photo_reference': 'AeeoHcIcOikPtzTqoQT4sYqHKpQ4sMfMQTmq1osCLUUS_kFjlCLkxi4LCxeuskb_zzhepZpIioi2Rf_CzZj_JLZ6SEYM7WPWFIiRE3L8Abd344fjS8DM2OxHY3MJygEfj33ICxtCflIZ994v2Zi2x1ujH6fTIjKh-AuJlaFzFHpCrJhEPHgJaksrrU7DEZYvJAGGk89gQ5QAC_rvPRf4PLrEoVaskLxo-uMy6iBknSfZA4b9ZKKNzV1idAEoL4xQOjhU5AKgJalu4Hwl-ZYTMAvLGK0iKG4b82WF6FW0HohXGxz024JQ9AnbX5AVxI0CSmBAgJCq8xzbfoaDfZz9q-a6Jj4tIJdQk-rGGGvV71Iu7w4s6SrCe1aBVFSXnGx52C64mFEHo6vhKn7tYOOWLDdHFuR2rK9458ju9-qj_-2G9mjdboJZpcgCQdWTM3Bp6cFpCqMqFPQAM_ZVHitBcwKlbgFju8-o4OPT3KHnCZfsRJoX5tzn0kkdJ0xpP6VkLRhkQszoWV1Q_ia2gFd8pfNNSCjlgf_49-RdoLGzPAxivH-mXt9ECmJOkobHwUlNeeH0q40pbnMw-7gWr9VtBm7B37fRdqtAgaihLQE2QexCJ4FB9eolMOst9UkBfyrVyjD4a_gohg', 'width': 2560}]",4.0,26.0,"{'location': {'lat': 27.7025766, 'lng': 85.307333}, 'viewport': {'northeast': {'lat': 27.7039288302915, 'lng': 85.30868248029151}, 'southwest': {'lat': 27.7012308697085, 'lng': 85.3059845197085}}}",,"['indian', 'coffee', 'sekuwa', 'burger', 'noodles']",Mid (Rs. 301–700)
Basement Restaurant,ChIJRx_VTVYY6zkRE8HuwDiT574,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104205132150761961499"">Binod Shrestha</a>'], 'photo_reference': 'AeeoHcJ_Uv2dy5uUSbxA0Wa9WHnFg5Y4cz-hUqwA5Zy7TIKUaHLOtRsFhiuZNk8vDQ4DqVFG6Eju-8C-FrA8NfrWasdS7fs-AIWQ574E9JGc-wqKdub0j8SzIcJxaNjxkKGgNmK_5oZMN8x7Q30dqVsTp_Bo4a1atPc-4zs-iXQm5GQrT6LG9JfrvRcLS-cJ52WWHAGo0a8RkJ6lzfeN0R63lJ5FKuA4UJU3BBqDawJRTcJRUvrxBFSXuRW61EaxaDqyzAmBWpRjsdyiOQlwJPC9gb_gUKoi-mQP98coOr0MgrrRD7xAXLYCF5d3_pqxm-vdsIzJ9NdptHZ-w7Yw7vcKuTy_D8WkGsFEpi3LyailL0RDh8DH6_jz07-6wC7OjrUSR0QQ6X-SVR2nDL_N4t1fqw5OKjeF9FEMq1jGDaBrnPXtM7pJjDxHF1NJrS1Wci34wg9kCiSWPxdpcTOc6ROquVWJb7dsLCiDyBq56xK0NM6fibL44YsI3Y32RnX90wuKFX3nwwwFdFfdKjX194IevXM3gOCW8AhYblIbwaP5NSDSjtKL9zGG6XKLW3oXw10eQYNmSVqbH-EnL7S_wZGkrd_-UeHyNQXXPPnZGmpSkH8nsoBAR9PlcA3Uj2BFG_joDWDiTw', 'width': 2448}]",4.4,5.0,"{'location': {'lat': 27.7029026, 'lng': 85.3061737}, 'viewport': {'northeast': {'lat': 27.7043091302915, 'lng': 85.30753518029151}, 'southwest': {'lat': 27.7016111697085, 'lng': 85.3048372197085}}}",,['pizza'],Mid (Rs. 301–700)
Gangri's Sui Mai,ChIJzafb5FAY6zkRezwG9GAivpA,{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114373053283530933662"">Sang Bui</a>'], 'photo_reference': 'AeeoHcLqA5U6gZQHkeHfOwjBv2X2nXZPKxwOkUg4EActAG3DRj3qqKpLLCtpn53PKc1UeHHfCHEc7YP1h3HXS7asKpS0AApKIlMXc8FkkEwkxRfgMnJcNjRvxmz9d0-WqIGgSN4r9CcOtVDoaVyugsfB2SnjNSb5FqDmnIP0fpUln--UudEkoaKg93ThUU4JNl4OgEoTwiZipZeZXaKGQwLfR2W8g69-Rs92G23QTYhCufk9WiLBiai52kMO9Yj9ha-sq3PhvL0GmyLjVu1v6R_eyKFHQBG-lkVSMnw3Ld6LP1KJChYE5qVcvfzhzPldLUb6ENfYSt1mG1o_mXhQ9mSZZcdOpiV4X9ffmevXv9CS_9dQjc3AeUucdcEO1fBEznyKrLImMnjF0x2dhe2PkMnoTwdAjN5-1dhv9TvKpkUQHzGUeEw3WA6BwbIbUK2Xr5rN14CX6i5ofAyl8oT3Fn6QPFvSj-C1CNkqVbJI44XAaB-Izh0qOFZWHw-HjtR_bS-Tr92M1mt6J26hjaGU9RGkTLoQuMGzEFBf-p7eOkTj1yeKYqYMrz9UWxDbu_WOsd5X_mNW0zACSOTklIuf-wIIYrIPC_-Lcu4yvc4ARdf6mFe6JxIrF9QrlRQ0WR3m8eZdoGslbg', 'width': 3264}]",3.6,492.0,"{'location': {'lat': 27.6969809, 'lng': 85.30541219999999}, 'viewport': {'northeast': {'lat': 27.6982622802915, 'lng': 85.3067167302915}, 'southwest': {'lat': 27.6955643197085, 'lng': 85.30401876970849}}}",2.0,"['indian', 'coffee', 'thakali', 'sekuwa', 'burger', 'newari', 'noodles']",High (Rs. 701–1200)
"KFC, Durbar Marg",ChIJyfTcZQEZ6zkR1pfgC7qGtMo,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116632666266678169262"">KFC Durbar Marg</a>'], 'photo_reference': 'AeeoHcJpbWzVPhe0k5j_Fbtsr4pmXwlzmVceGB0wqVRfpj3PwZPzzgzhx882v7Eqx9VyvghG8d70ktVmeQ5SRawO9t_inTAOADr4qHgfwLWIqDR3P0XFKiyDICPZiwNjPPa5yFqeDdwickBsx9hZIoHgawfyx0j6zSgmMMNOxNIcSNDrO53ulRQ_VSIK_q7-Q2qH4yuex4EM1yjpuOxxSnY6hddtCQEqBkG1kX5fUimxlsxpdxtLMxJvT5cjedXtMNJ5AS2W_mB26Sj6_2jddEHGFQvNi8nSa9xu_cteKt-IcD1VHMhso8aHwzDGRgrn97lX9OA3QTVBwkM', 'width': 2048}]",4.0,3874.0,"{'location': {'lat': 27.7106675, 'lng': 85.3172779}, 'viewport': {'northeast': {'lat': 27.7120095302915, 'lng': 85.3186890802915}, 'southwest': {'lat': 27.7093115697085, 'lng': 85.3159911197085}}}",,"['indian', 'coffee', 'burger', 'pizza', 'sekuwa']",Mid (Rs. 301–700)
Sky Durbar Cafe,ChIJZ0oAPwkZ6zkRGE1IiDhlnB8,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115841908031122980239"">Abhay Khanal</a>'], 'photo_reference': 'AeeoHcIoOZFGW5_ikPuk3yGHiuxjML6GmRuIEWVTBjZv_Mq8KNgWrlDUjH7iPlnQT9Eeq6UN6LswSLll3DDOytuKfLS-kkrabZ166JZs3Oz3_l_0cg1wOLaHswdOF8GpXn4E123nqAJpQn3WeRrXUN7BcjQjfFBx56-NoNkyi6MaYv1WU5URrmoPBiI2cCuybzEb5FOQRUS5eCK1pFI7ZxXky5116290K16gRCjRP8hA_j51UDv_d9ZI59LSpLuZ4C89_NSHMoypWrv9sp6_Wvt95LdXCmFDirEJxJPqJmkbhd8OWpHxFYxIT1fQijh2-utRBrhN9NI9Nuo-gVS_nG6-mwfQxOu0d4X9wN03KE7KrOMsHxbLy9W9nO3j-y-bxe9PzM1TCTcVmIFoZw1ynY2BnjHrXY8rS_gruRnP3xYUEulZCbU7vOqJnduSfc8rlMWgpXbHi6jAkC10St7jqkp5_tEdv0iieDGGiOMTi-LRbPSYx-bpiKMMAEMqTYM9irntuVrKYyJC0cfthPzsV251mAJoslv_-JKS5PkoNyfgZAJvHA7VBcpsIGY3OcuRbU97hAtcm7jckwibNx_9bWlcIXT4Vzg6D_7FYTNrRuKV0QfE8Np91QP9fWBIV28k2PiJ-PgUORRD', 'width': 4032}]",4.0,2.0,"{'location': {'lat': 27.6990937, 'lng': 85.3206656}, 'viewport': {'northeast': {'lat': 27.7004355302915, 'lng': 85.32201288029151}, 'southwest': {'lat': 27.69773756970849, 'lng': 85.3193149197085}}}",,"['coffee', 'thakali', 'burger', 'pizza', 'noodles']",Mid (Rs. 301–700)
DRS Cafe,ChIJY-lUlMoZ6zkROrSbvusqBT8,,"[{'height': 2068, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111238069221628726969"">Anish Wagle</a>'], 'photo_reference': 'AeeoHcK3lBR8iKLhnOm_NngPwp5xcgvDOpI825v25Trgb5CzafmOY1eULnROCC5LmZEbIB8K6RtKHmdRBS-pVIEsrFJ-7OIrU9xfNpx62y5-AO0LDBIQbCnvdbH6MBz3gZCsb_cn2Ny10OMgoQKYmguvwU2muJSxMtyJtx28qMBKdzRe7qghsosyJZas93Lxg-otY58d53F9caB1eOGLDYFI5_ynilzXzb9SXotTzoU_0tAdn6nvmiWxKFJsncMkpjGlj9rp7KCUGuVJYnLWfX3pzClbhojqkvLM4Iy9wGyjRZTGzk6DHUPw_ihqRUVYdIVRqQBeEYAlti272KnNZxB7Z4m9Ws3qL51S_OA7VAnbQPcDL8IE3wc_AFvxWC4717lwLENWhgfwrd-EjPDV003DJxi6Id4FhvpemT6_EoGR45czvwMSRDR4e0qkkRI16j6LykoKZ9Y7KGMRdeF6sqQ6Tu8NvHcbIUNPq7hxU-i2pDgpX9YWV-kx9So8Nq2lnVgsF4-rRUW51nYe6lQYh2RFMc2QAxnO0Dz0rQVSJ9gxE1Ytb4qs_qFT6YsqiVCzOc38Jf6yGlTqHWqtMdH2JfoNBd8r2iMZuG-KTAkJ3AmAs7Y_3jnoWfnr2sGsGG7i2xCf', 'width': 4624}]",3.7,3.0,"{'location': {'lat': 27.69965669999999, 'lng': 85.3217571}, 'viewport': {'northeast': {'lat': 27.7009981802915, 'lng': 85.3231520802915}, 'southwest': {'lat': 27.69830021970849, 'lng': 85.3204541197085}}}",,['coffee'],Mid (Rs. 301–700)
Sano Cafe & Katti Rolls,ChIJLTH90KgZ6zkRXMAvHQQ2bKY,{'open_now': False},,3.5,4.0,"{'location': {'lat': 27.7001141, 'lng': 85.32180389999999}, 'viewport': {'northeast': {'lat': 27.7015009802915, 'lng': 85.3231735802915}, 'southwest': {'lat': 27.6988030197085, 'lng': 85.32047561970849}}}",,"['indian', 'coffee', 'thakali', 'momo', 'burger', 'pizza', 'newari', 'noodles']",Mid (Rs. 301–700)
Mo:Mo Corner,ChIJq2wb0agZ6zkRCzHb_Yfa60o,{'open_now': True},,4.0,5.0,"{'location': {'lat': 27.7001213, 'lng': 85.3218088}, 'viewport': {'northeast': {'lat': 27.7015044302915, 'lng': 85.32317643029151}, 'southwest': {'lat': 27.69880646970849, 'lng': 85.3204784697085}}}",,"['momo', 'noodles']",Mid (Rs. 301–700)
Greenleaf Food,ChIJ46mF390Z6zkR5SRIF78o-Qs,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107376630729957040888"">siddakali press</a>'], 'photo_reference': 'AeeoHcIJs71s5C4pXVBdlw1Mjt30YpE6f9iL5MmOBb4ZUe9e3JyhgFfMeB6taOoBliADpHYQZo_qBwizYvnFPQM-HKf8UllIsIBbGBkRzy7wO1SjHVJ883duW48l-zWuEXx4foOm_76LtEYK12-IiC6Dux3roJdzsHg8cxBUzv4cTRiYq9N41dU56soUcYktk3exYeZF5EnkOllFlHN05Ds-QYwuFzkIZZXw2t7Ga68lpbNVb8uLmy55wuvBhKFpcaNHHlohJZ9QQPiwbKTWmvwzy5oqD2McP37rCGh2m2SouxTiYuHBtEibDhQRRUJHfddCqJaprOXo8VbiArQZNYc4UP9KzQGgLkLi6PWZzJrSr9bkzG815d0yZndkHMdCS6b1pT6FUauifya-q1C6PnLVB9wk5H6j8xYsyRxUmnw3i7g-aoft0uc5HFkh2GkRrypv4hra9GJ8gSLSWbxLyK1k3axItRHjmg1CyYpXK2kgy3XWTiJHz9OilDpfG1OtEF7z4k8t3iq2pDNw_qJoGKB1x_AhgkdxV7eXQ4BsAMkjcu-cDWQRg4q_VCXoG_uWr8TErPQOhknI8gUBbmGrM4wueVpZho0Fkq9FJ_N7r-tmQNt6pOXWDzIMKAvZy_8zmVyeZf-v-JOv', 'width': 4032}]",4.3,8.0,"{'location': {'lat': 27.7004387, 'lng': 85.32191069999999}, 'viewport': {'northeast': {'lat': 27.7017780802915, 'lng': 85.3233133802915}, 'southwest': {'lat': 27.6990801197085, 'lng': 85.32061541970849}}}",,"['indian', 'coffee', 'thakali', 'momo', 'sekuwa', 'pizza', 'newari', 'burger', 'noodles']",Mid (Rs. 301–700)
Raju chickens Store,ChIJ2x4FBakZ6zkR3hdxZcs3zB4,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104909990239641435078"">Anil Parajuli</a>'], 'photo_reference': 'AeeoHcLKwdXus2p-wVejet5RdzgwwMc31AcNPgZlCDRWjNxoc18g1AGzIabcHiVyAthtqrB8aiMEwhbWMnZjey9YccN5tor-ESYUhm66J0AjxY9u9WxYPdjXSAJJkc9jkodolBTBpbmhuH4om8tD8mc9i5GsZRXgb8CsXT9PO8wjnnT1fwBrc45WFMPQ-8Vgzd72JIOatA-CpRMhE3HWq6z_xrFPEdjW0f1ceophvrl64SYC0HEQM1tQ6cq8emFx5b5xNn7DrJrQKH-4TPuU8bBVgl1V23zJPwHnu7SWswbGlVaYLwnnpufI20RHxU0Y0EPjxj7yHusptQVxJiKGTuk0z_Q4awqjIwxJHvYwUin3xXl_gjRTxSgr2xLfnGus7XkDwjCg3yn_yhNh9jTbtZH6ppHuI0OBaY9-OUj_08redTb2BUz2VWQ3hv-XKdz1fFvGTk_vOm7Gzhx9JFLSvqVzZwNusIEkCNB4Tk1nyfmzGQ7BSfI3wR4cw-VZQLjgKTPmvmXRKfFpH9sVTIS_gIPyRPqDvi5pXrbPmxHS1UYcy8tKe7rNwlmBpUfbZoCfK6OTo739AdogcsCRFI4hNx039f_2msOvj5vcb9UDp-7JXrgRS781ax3Y3jfxaBKbHlPUfTLJ0M7S', 'width': 4608}]",4.0,2.0,"{'location': {'lat': 27.7019202, 'lng': 85.32087250000001}, 'viewport': {'northeast': {'lat': 27.7032087802915, 'lng': 85.32221198029151}, 'southwest': {'lat': 27.70051081970849, 'lng': 85.31951401970849}}}",,"['indian', 'coffee', 'thakali', 'momo', 'burger', 'pizza', 'newari', 'sekuwa', 'noodles']",Mid (Rs. 301–700)
Rohit,ChIJHbN1ZgAZ6zkRsY8rbKEo-sM,,,,,"{'location': {'lat': 27.7020032, 'lng': 85.31923549999999}, 'viewport': {'northeast': {'lat': 27.7033521802915, 'lng': 85.3205844802915}, 'southwest': {'lat': 27.7006542197085, 'lng': 85.31788651970848}}}",,['thakali'],Mid (Rs. 301–700)
Peace And Place Restaurant And Bar,ChIJNeeuwqgZ6zkRwqQfrZvMf48,{'open_now': False},,,,"{'location': {'lat': 27.7010746, 'lng': 85.3220539}, 'viewport': {'northeast': {'lat': 27.7023902802915, 'lng': 85.32339593029151}, 'southwest': {'lat': 27.6996923197085, 'lng': 85.32069796970849}}}",,"['thakali', 'noodles']",Mid (Rs. 301–700)
